id;name;salary;keyskills;area;employer;employementtime
76461371;Data Scientist;250000.0;('ci', 'r', 'it', 'c', 'ar', 'боты');Москва;ГАУ Города Москвы Центр цифровизации образования;full
79722273;Инженер по автоматизированному тестированию (Python);250000.0;('боты');Москва;МТС;full
79830140;Data Scientist;250000.0;();Москва;IEK GROUP;full
77050354;Python backend-разработчик в команду Data Science;250000.0;();Москва;2ГИС;full
78758907;Data Scientist middle/senior;250000.0;('c');Москва;X5 Tech;full
79866500;Middle/Senior Python разработчик в Data Quality (Big Data);250000.0;('go', 'боты');Москва;МТС;full
79824330;Tech Lead на Python (отдел разработки NOC);250000.0;('ии', 'боты');Москва;VK;full
78628217;QA Automation (Python);250000.0;('боты');Москва;Т1 Консалтинг;full
74416875;Системный разработчик отдела разработки клиентской части (VDI);250000.0;('python', 'r', 'c', 'ar', 'боты');Москва;Группа компаний Астра;full
70052938;Разработчик Python (ALD);250000.0;('go', 'c', 'ux', 'ии', 'боты');Москва;Группа компаний Астра;full
79670084;Спикер на курс «Автотесты на Python. Продвинутая часть»;250000.0;();Москва;Skillbox;project
78639967;MLOps;250000.0;('r', 'dl');Москва;СберОбразование;full
79811582;Data Scientist;250000.0;('боты');Москва;red_mad_robot;full
78721561;Data-инженер (DWH) / Разработчик SQL + Python;250000.0;('r', 'c', 'многопоточные приложения', 'ad');Москва;Делимобиль;full
79737611;Ведущий разработчик Python/Go;250000.0;('разработчик', 'ии', 'боты');Москва;АТОМ;full
78655475;Middle/Senior Python developer [Геоэффект];250000.0;('go', 'r', 'ad');Москва;МТС;full
78427105;Data Engineer;250000.0;('r', 'c', 'боты');Москва;Karuna;full
79776504;Data-аналитик (знания о клиенте);250000.0;('ии');Москва;Леруа Мерлен;full
79797823;Middle разработчик Python;250000.0;('r', 'c');Москва;СБЕР;full
79739335;Старший разработчик Python/Go;250000.0;('golang', 'go');Москва;Группа Компаний РУСАГРО;full
79715058;Python/Go разработчик (NGFW - компонент классификации веб-ресурсов);250000.0;('c');Москва;Positive Technologies;full
79742160;Senior Python-разработчик;250000.0;('go', 'r', 'framework', 'боты');Москва;WILDBERRIES;full
79776893;Ведущий data-аналитик (риски);250000.0;('боты');Москва;Банк Хоум Кредит;full
75887253;Senior Python Engineer в инфраструктуру поиска;250000.0;('боты');Москва;СБЕР;full
79735547;Главный аналитик Machine Learning (Python/SAS);250000.0;('c');Москва;Ингосстрах;full
79782099;Data Engineer/Data Analyst;250000.0;('r', 'oop', 'ad', 'боты');Москва;СБЕР;full
79720961;Data Engineer;250000.0;('python', 'ии');Москва;СБЕР;full
76104394;SDET/Software Development Engineer in Test (KasperskyOS / Python);250000.0;('ии');Москва;Лаборатория Касперского;full
79673548;Автотестировщик Python (middle);250000.0;('pytest', 'selenium', 'r', 'pytest,', 'боты');Москва;Инфотекс Интернет Траст;full
77869419;Senior/Lead Python-разработчик;250000.0;('asyncio', 'celery', 'ci', 'selenium', 'r', 'c', 'async', 'боты');Москва;ВБЦ;full
78034294;ML Developer NLP (речевая аналитика) MTS AI;250000.0;('pandas', 'numpy', 'r', 'c', 'nltk', 'pymorphy');Москва;МТС;full
78333669;Программист Python;250000.0;('web', 'разработчик', 'боты');Москва;Ай-Теко (I-Teco);full
79714642;Руководитель разработки (Python);250000.0;('разработчик');Москва;Ростелеком - Центры обработки данных;full
79748079;Senior Back-end Python Developer;250000.0;('docker', 'r', 'c');Москва;Brands Go Digital;full
79551774;Аналитик данных;250000.0;('боты');Москва;ГКУ Инфогород;full
79536147;Junior Data Analyst;250000.0;('ии');Москва;РЕСО-Гарантия, САО;full
78830715;Data engineer;250000.0;('oop', 'ad', 'ии');Москва;АльфаСтрахование;full
79796237;Data analyst;250000.0;('pandas', 'numpy', 'r', 'requests', 'ts', 'request');Москва;Звук;full
78721844;ML-разработчик;250000.0;('ии');Москва;СБЕР;full
73891505;Senior Python Developer;250000.0;('боты');Москва;YADRO;full
78642657;Data Scientist (MyTracker);250000.0;('теория вероятностей', 'статистика', 'ии');Москва;VK;full
79515517;Аналитик данных (Middle/Senior);215000.0;('pandas', 'numpy', 'ci', 'r', 'c', 'sklearn', 'scipy', 'работать', 'ar', 'боты');Москва;Eqwile;full
79729655;Data Scientist;215000.0;('solid');Москва;СБЕР (ООО еАптека);full
76143760;Python-разработчик;215000.0;('git', 'go', 'it', 'боты');Москва;Лига Цифровой Экономики;full
79738826;Data scientist;215000.0;('алгоритмы', 'боты');Москва;Банки.ру;full
75910812;Team Lead Python;215000.0;('r', 'c', 'ии');Москва;Корпорация ЭЛАР;full
78378828;Full-stack разработчик (Angular, Python);215000.0;('r', 'c', 'ar', 'программист');Москва;Корпорация ЭЛАР;full
79613567;Fullstack-разработчик (Python);215000.0;('ci', 'r', 'it', 'c', 'ux', 'ts');Москва;FunFlow (ООО Мобильные Игровые Решения);full
75546387;Data Scientist (Почта);215000.0;('ии');Москва;VK;full
78354268;Инженер по автоматизации тестирования Python, Поиск и Каталог, Личный кабинет продавца;215000.0;('it', 'технолог', 'боты');Москва;Ozon;full
79730692;Quant platform engineer python (Cyprus);215000.0;();Москва;Финдев;full
79464459;"Преподаватель детского курса ""Программирование на языке Python в Minecraft""";215000.0;('r', 'arm', 'ar', 'боты');Москва;GeekBrains;part
48216332;Python Team Lead / Руководитель backend разработки (в аккредитованную ИТ компанию);215000.0;('r', 'боты');Москва;GRI;full
78530746;Инженер по автоматизированному тестированию на Python;215000.0;('ии', 'боты');Москва;Иннотех, Группа компаний;full
77536408;Data Engineer (группа машинного обучения);215000.0;('r', 'oop', 'ad', 'ar', 'боты');Москва;VK;full
78377457;Инженер по автоматическому тестированию (MyTarget);215000.0;('python', 'git', 'sql', 'linux', 'mysql', 'selenium', 'it', 'ux', 'боты');Москва;VK;full
79749343;Middle Data Analyst на рекомендательные системы;215000.0;('боты');Москва;ЕСН;full
79665852;Middle Python разработчик;215000.0;('go', 'r', 'боты');Москва;Techno Diasoft;full
79603131;Python разработчик (со знанием Airflow);215000.0;('ml', 'xml', 'фреймворки', 'технолог', 'ии');Москва;РСХБ-Интех;full
77206360;Python разработчик;215000.0;('web', 'боты');Москва;Лига Цифровой Экономики;full
78471224;Senior Data Scientist;215000.0;();Москва;СБЕР;full
79452288;Разработчик Python (группа анализа угроз ИБ);215000.0;('боты');Москва;Positive Technologies;full
79672021;Fullstack Разработчик Python & TS (middle);215000.0;('r', 'c', 'бэкенд', 'боты');Москва;Инфотекс Интернет Траст;full
79590144;Разработчик автоматизации внутренних процессов на Python в команду робототехники Маркета;215000.0;('алгоритмы', 'алгоритмы и структуры данных', 'структуры данных');Москва;Яндекс;full
78283337;Python-разработчик в команду инфраструктуры;215000.0;();Москва;Яндекс;full
79395501;Middle Python BE (Облачные сервисы);215000.0;('go');Москва;Иннотех, Группа компаний;full
79619825;Techlead / Ведущий разработчик (Python);215000.0;('боты');Москва;Ростелеком - Центры обработки данных;full
79368813;Разработчик Python;215000.0;('asyncio', 'aiohttp', 'http', 'ci', 'r', 'iohttp', 'библиотеки', 'c', 'ai', 'async');Москва;Ростелеком Информационные Технологии;full
79376470;Разработчик OCR/ML/NER (Python);215000.0;('ии');Москва;ВСК, САО;full
75841200;Senior Python разработчик;215000.0;('asyncio', 'aiohttp', 'go', 'http', 'ci', 'r', 'iohttp', 'c', 'ai', 'db', 'async', 'ux', 'боты');Москва;Международная медиагруппа Россия сегодня (МИА Россия сегодня);full
79652776;Ведущий разработчик Python (Middle/Senior);215000.0;('боты');Москва;Ростелеком - Центры обработки данных;full
78787651;Python разработчик senior;215000.0;('api', 'r');Москва;USETECH;full
79678974;Архитектор /Team lead python;215000.0;('go');Москва;GlowByte;full
79433171;Data Scientist;215000.0;('python', 'r', 'библиотеки', 'ии', 'ar', 'боты');Москва;СБЕР;full
